,city,driver_count,type,date,fare,ride_id
745,Liumouth,69,Urban,2018-04-14 21:17:20,38.95,14588103145
746,Liumouth,69,Urban,2018-03-16 06:31:29,34.2,2541738362957
747,Liumouth,69,Urban,2018-03-27 12:12:35,44.27,981646095196
748,Liumouth,69,Urban,2018-01-16 21:55:41,6.02,3852178705457
749,Liumouth,69,Urban,2018-03-22 20:35:56,39.96,6162501769368
750,Liumouth,69,Urban,2018-04-14 14:58:09,25.28,7891750319251
751,Liumouth,69,Urban,2018-04-29 06:57:26,23.99,819442443593
752,Liumouth,69,Urban,2018-01-18 15:26:16,20.68,984551570260
753,Liumouth,69,Urban,2018-03-03 05:13:18,26.6,4278966939061
754,Liumouth,69,Urban,2018-01-04 21:06:42,34.77,8500621051587
755,Liumouth,69,Urban,2018-04-29 19:55:36,32.1,2696753605913
756,Liumouth,69,Urban,2018-03-06 04:42:31,37.4,602124109449
757,Liumouth,69,Urban,2018-01-30 08:51:20,22.9,2852059249491
758,Liumouth,69,Urban,2018-04-12 02:27:20,10.53,8954520159231
759,Liumouth,69,Urban,2018-04-02 16:53:26,25.56,9544292256253
760,Liumouth,69,Urban,2018-02-28 15:20:17,30.3,2081810970989
761,West Ericstad,25,Urban,2018-04-24 03:20:14,7.31,4292477885655
762,West Ericstad,25,Urban,2018-04-04 13:03:16,28.52,6432849151942
763,West Ericstad,25,Urban,2018-01-25 12:29:55,20.03,3276480043173
764,West Ericstad,25,Urban,2018-01-08 09:03:12,32.99,6688341118130
765,West Ericstad,25,Urban,2018-03-28 13:29:17,22.28,3135272644045
766,West Ericstad,25,Urban,2018-01-23 10:13:17,10.12,8035850217034
767,West Ericstad,25,Urban,2018-04-13 09:52:43,22.39,5770758245255
768,West Ericstad,25,Urban,2018-04-19 20:35:20,5.75,3497133215697
769,West Ericstad,25,Urban,2018-03-29 04:59:54,40.29,809503355163
770,West Ericstad,25,Urban,2018-03-21 09:28:30,18.24,4602951691465
771,West Ericstad,25,Urban,2018-01-25 20:18:54,23.27,2128083228895
772,West Ericstad,25,Urban,2018-04-12 12:08:32,27.69,4567962930203
773,West Ericstad,25,Urban,2018-01-27 04:30:26,29.05,7599450195358
774,West Ericstad,25,Urban,2018-02-05 15:30:53,30.89,2464029094187
775,West Ericstad,25,Urban,2018-05-05 00:44:55,7.76,8379003928607
776,West Ericstad,25,Urban,2018-03-18 15:28:03,23.62,6209238468314
777,West Ericstad,25,Urban,2018-03-04 12:31:45,43.98,6434938341937
778,West Ericstad,25,Urban,2018-01-21 12:14:36,8.07,7506043971589
779,Royland,64,Urban,2018-01-07 02:23:48,24.5,3620854074841
780,Royland,64,Urban,2018-01-01 03:46:50,7.57,5815378003370
781,Royland,64,Urban,2018-01-02 20:08:57,10.19,668201417968
782,Royland,64,Urban,2018-04-19 00:05:32,25.4,9847755706013
783,Royland,64,Urban,2018-01-17 14:08:06,27.92,3147266211478
784,Royland,64,Urban,2018-01-27 01:01:17,24.56,9656712323480
785,Royland,64,Urban,2018-02-11 03:46:39,30.41,7200099766471
786,Royland,64,Urban,2018-02-02 12:51:14,42.52,7835417212110
787,Royland,64,Urban,2018-02-20 19:14:49,38.28,3616647988532
788,Royland,64,Urban,2018-05-04 02:54:31,15.14,4988285663911
789,Royland,64,Urban,2018-02-12 01:18:02,44.33,5324586781265
790,Royland,64,Urban,2018-02-10 13:50:42,11.24,4949540975576
791,Royland,64,Urban,2018-03-25 18:17:04,7.09,5660295214299
792,Royland,64,Urban,2018-01-26 21:29:46,14.68,1747288700619
793,Royland,64,Urban,2018-04-09 00:32:12,22.89,5157860209922
794,Royland,64,Urban,2018-01-15 08:50:46,4.1,9409233443225
795,Royland,64,Urban,2018-01-16 02:06:12,4.89,8053338078311
796,Royland,64,Urban,2018-02-19 08:25:58,13.02,186046534225
797,Royland,64,Urban,2018-03-22 22:02:56,23.31,2832997992475
798,Royland,64,Urban,2018-02-21 22:19:42,5.95,8419472819508
799,Royland,64,Urban,2018-02-22 22:46:35,10.19,8898717814964
800,Royland,64,Urban,2018-03-24 10:24:58,10.05,2956667449547
801,Royland,64,Urban,2018-01-11 14:23:33,43.07,758051257033
802,Royland,64,Urban,2018-05-07 14:58:12,36.22,2538030596845
803,Royland,64,Urban,2018-02-18 02:03:31,8.32,5213108195867
804,Royland,64,Urban,2018-04-23 01:14:28,40.39,338531895520
805,Royland,64,Urban,2018-01-20 12:13:04,6.66,4292343513903
806,Royland,64,Urban,2018-01-11 09:50:09,18.42,5578365228841
807,Royland,64,Urban,2018-03-23 12:21:09,13.7,8505727203359
808,Royland,64,Urban,2018-01-18 00:03:01,32.11,4548837819274
809,Erikaland,37,Urban,2018-02-18 07:47:15,20.62,3294151034077
810,Erikaland,37,Urban,2018-03-11 02:19:28,27.39,132013691958
811,Erikaland,37,Urban,2018-03-27 13:11:14,36.52,2195945483563
812,Erikaland,37,Urban,2018-04-13 12:26:02,25.22,4847173431127
813,Erikaland,37,Urban,2018-02-21 20:28:30,12.44,2705086825803
814,Erikaland,37,Urban,2018-05-07 11:23:59,22.72,5590425216650
815,Erikaland,37,Urban,2018-03-24 09:50:04,4.07,6561682951720
816,Erikaland,37,Urban,2018-02-05 04:51:46,14.13,9877186615998
817,Erikaland,37,Urban,2018-03-17 16:51:14,39.58,6422633857150
818,Erikaland,37,Urban,2018-04-25 11:18:54,34.05,5673820536254
819,Erikaland,37,Urban,2018-03-27 08:27:45,26.25,4808796549026
820,Erikaland,37,Urban,2018-02-11 03:01:55,35.89,1692275914503
821,Huntermouth,37,Urban,2018-02-10 23:32:13,25.79,1880379662035
822,Huntermouth,37,Urban,2018-02-24 07:57:03,39.12,928039410570
823,Huntermouth,37,Urban,2018-02-19 03:19:21,7.05,1616522979657
824,Huntermouth,37,Urban,2018-04-09 20:23:11,35.11,3005607850321
825,Huntermouth,37,Urban,2018-05-04 15:20:09,36.77,7186624075617
826,Huntermouth,37,Urban,2018-03-21 08:44:32,32.42,3393252517981
827,Huntermouth,37,Urban,2018-03-14 10:37:58,30.49,9537564108817
828,Huntermouth,37,Urban,2018-01-17 12:10:59,41.48,7802304472162
829,Huntermouth,37,Urban,2018-02-03 12:19:32,31.43,4782856135575
830,Huntermouth,37,Urban,2018-03-21 13:31:31,27.96,3030924771455
831,Huntermouth,37,Urban,2018-02-05 08:10:57,28.58,314351998542
832,Huntermouth,37,Urban,2018-03-19 17:31:55,15.05,1677081037622
833,Huntermouth,37,Urban,2018-04-28 17:26:52,31.43,6660476793567
834,Huntermouth,37,Urban,2018-03-02 10:47:16,10.89,1647274547856
835,Huntermouth,37,Urban,2018-01-10 09:40:31,43.01,7580698306378
836,Huntermouth,37,Urban,2018-01-09 22:56:35,15.31,1530050197997
837,Huntermouth,37,Urban,2018-03-20 00:45:53,40.55,6750623726934
838,Huntermouth,37,Urban,2018-01-06 20:23:15,28.74,654209897024
839,Huntermouth,37,Urban,2018-05-07 08:47:24,25.83,961632121092
840,Huntermouth,37,Urban,2018-04-03 07:02:33,29.88,8967623538278
841,Huntermouth,37,Urban,2018-04-20 09:38:12,23.65,3496017787039
842,Huntermouth,37,Urban,2018-01-24 17:07:21,42.36,2881099887400
843,Huntermouth,37,Urban,2018-03-27 11:50:50,22.64,9536744918833
844,Huntermouth,37,Urban,2018-03-17 15:43:09,30.31,6909760173471
845,Justinberg,39,Urban,2018-04-23 08:59:48,14.65,9878231118211
846,Justinberg,39,Urban,2018-04-26 08:41:02,8.83,1823094898600
847,Justinberg,39,Urban,2018-04-12 05:27:42,17.03,8374760616644
848,Justinberg,39,Urban,2018-05-03 02:49:42,36.06,929541725138
849,Justinberg,39,Urban,2018-03-14 10:46:12,36.32,6771691925128
850,Justinberg,39,Urban,2018-03-23 06:28:19,30.58,3503303797228
851,Justinberg,39,Urban,2018-04-20 07:37:19,29.07,209654592347
852,Justinberg,39,Urban,2018-03-10 09:19:12,37.89,5563129650174
853,Justinberg,39,Urban,2018-01-03 22:50:12,5.81,9261156860363
854,Justinberg,39,Urban,2018-03-10 05:15:34,22.43,5552741571929
855,Justinberg,39,Urban,2018-04-14 14:48:43,24.34,1492818096457
856,Justinberg,39,Urban,2018-01-22 09:08:49,38.3,1287829992528
857,Justinberg,39,Urban,2018-04-16 01:26:39,16.58,1476443795435
858,Justinberg,39,Urban,2018-04-16 05:05:36,27.1,1854545390206
859,Justinberg,39,Urban,2018-02-19 04:01:49,36.27,7286435159398
860,Justinberg,39,Urban,2018-02-01 21:16:13,31.07,2739645930677
861,Justinberg,39,Urban,2018-04-27 12:41:46,18.99,3034613378260
862,Justinberg,39,Urban,2018-04-24 11:33:04,28.76,6493602832935
863,Justinberg,39,Urban,2018-05-07 20:22:19,18.74,6395645209944
864,Justinberg,39,Urban,2018-04-01 23:46:28,40.87,8957673981865
865,Justinberg,39,Urban,2018-04-26 08:12:39,7.68,1068654868178
866,Justinberg,39,Urban,2018-02-20 15:05:34,31.31,9201627426971
867,Justinberg,39,Urban,2018-01-24 10:16:58,8.83,1863373026072
868,Justinberg,39,Urban,2018-04-04 23:19:59,19.38,3733963439606
869,Justinberg,39,Urban,2018-02-13 23:56:52,10.18,3143508668222
870,Justinberg,39,Urban,2018-04-14 23:08:12,7.75,8860058514407
871,Justinberg,39,Urban,2018-02-28 21:39:35,14.4,1131855954787
872,Justinberg,39,Urban,2018-01-27 07:35:46,28.41,3494883589054
873,Justinberg,39,Urban,2018-01-24 19:32:55,38.79,1687190759049
874,Justinberg,39,Urban,2018-03-12 16:33:25,24.41,3085648665283
875,South Evanton,11,Urban,2018-02-14 05:55:36,42.5,9953662403430
876,South Evanton,11,Urban,2018-01-07 18:47:02,43.61,9122502715686
877,South Evanton,11,Urban,2018-01-24 07:08:44,17.83,2996657789222
878,South Evanton,11,Urban,2018-04-28 08:15:09,22.86,7585355194527
879,South Evanton,11,Urban,2018-03-06 03:56:20,30.87,5811915354455
880,South Evanton,11,Urban,2018-04-27 00:58:54,27.78,9377577941892
881,South Evanton,11,Urban,2018-01-20 23:10:11,25.94,3431712132166
882,South Evanton,11,Urban,2018-04-25 00:37:43,26.84,1539243695029
883,South Evanton,11,Urban,2018-03-17 00:31:07,36.31,2783523386780
884,South Evanton,11,Urban,2018-02-25 18:39:11,15.06,8873328684410
885,South Evanton,11,Urban,2018-02-21 08:05:48,34.21,5093964974376
886,South Evanton,11,Urban,2018-04-10 05:38:29,30.36,5254904485721
887,South Evanton,11,Urban,2018-03-06 23:01:03,44.41,2760303116294
888,South Evanton,11,Urban,2018-01-10 02:57:54,37.03,4817994919104
889,South Evanton,11,Urban,2018-02-25 11:11:25,15.94,2734317617023
890,South Evanton,11,Urban,2018-04-14 20:12:04,19.53,8345652117075
891,South Evanton,11,Urban,2018-02-07 08:44:06,7.69,9012605783098
892,South Evanton,11,Urban,2018-03-22 05:26:10,6.58,8377194684593
893,South Evanton,11,Urban,2018-01-11 11:02:56,39.99,9389412340616
894,South Evanton,11,Urban,2018-04-26 04:37:07,42.99,4021951320296
895,South Evanton,11,Urban,2018-03-25 15:50:31,23.48,4595712810673
896,South Evanton,11,Urban,2018-04-29 13:54:33,5.16,314702567786
897,South Evanton,11,Urban,2018-02-13 16:46:38,44.33,3933480252928
898,South Evanton,11,Urban,2018-04-06 16:41:00,9.3,1037050050692
899,South Evanton,11,Urban,2018-02-26 06:48:57,7.81,741939312160
900,South Evanton,11,Urban,2018-01-17 02:00:57,34.55,3373258213100
901,South Evanton,11,Urban,2018-05-07 12:30:58,34.03,3182588142048
902,South Evanton,11,Urban,2018-04-08 01:01:44,5.62,1336030545631
903,South Evanton,11,Urban,2018-01-02 06:55:36,16.96,9407700156319
904,South Evanton,11,Urban,2018-02-08 18:08:18,38.21,56240519093
905,South Evanton,11,Urban,2018-01-09 15:10:06,40.73,6529652825358
906,Lake Danielberg,19,Urban,2018-02-24 12:05:12,9.63,9149328902854
907,Lake Danielberg,19,Urban,2018-02-13 11:01:59,43.96,100023890906
908,Lake Danielberg,19,Urban,2018-03-17 19:23:29,10.18,4714399161872
909,Lake Danielberg,19,Urban,2018-02-24 19:34:24,34.82,2442272882270
910,Lake Danielberg,19,Urban,2018-02-28 15:08:06,44.96,6319592522765
911,Lake Danielberg,19,Urban,2018-01-07 09:41:54,17.39,4355535554709
912,Lake Danielberg,19,Urban,2018-02-08 05:58:51,10.31,2464526787162
913,Lake Danielberg,19,Urban,2018-03-28 09:56:51,28.53,9808251785117
914,Lake Danielberg,19,Urban,2018-04-28 04:00:40,39.82,7889097267847
915,Lake Danielberg,19,Urban,2018-01-16 11:59:09,20.07,8448605657090
916,Lake Danielberg,19,Urban,2018-03-20 05:37:35,33.9,25082058503
917,Lake Danielberg,19,Urban,2018-03-21 19:46:43,14.12,8573675679656
918,Lake Danielberg,19,Urban,2018-01-28 15:49:50,25.98,1418324640212
919,Lake Danielberg,19,Urban,2018-02-08 05:26:40,22.74,9524007172214
920,Lake Danielberg,19,Urban,2018-02-09 19:09:28,10.62,9241723273680
921,Lake Danielberg,19,Urban,2018-01-21 12:52:23,14.09,9568308937660
922,Lake Danielberg,19,Urban,2018-05-03 15:35:53,19.97,554189360191
923,Lake Danielberg,19,Urban,2018-01-14 22:04:23,24.14,7958893128864
924,Lake Danielberg,19,Urban,2018-01-05 17:44:41,28.79,9792091934593
925,Lake Danielberg,19,Urban,2018-02-04 17:32:55,24.49,859545474575
926,Lake Danielberg,19,Urban,2018-02-23 13:51:10,9.25,8304102117881
927,Lake Danielberg,19,Urban,2018-02-06 04:11:24,29.96,2331999439549
928,Lake Danielberg,19,Urban,2018-03-05 23:23:36,44.77,904234510499
929,Lake Danielberg,19,Urban,2018-02-06 19:59:52,30.31,3396701278037
930,Lake Danielberg,19,Urban,2018-02-17 05:30:12,11.7,4874329095698
931,Lake Danielberg,19,Urban,2018-04-12 05:18:16,41.45,5338695664074
932,East Kaylahaven,65,Urban,2018-02-28 04:13:57,25.96,3662521920044
933,East Kaylahaven,65,Urban,2018-04-04 02:35:55,23.18,57422927996
934,East Kaylahaven,65,Urban,2018-04-02 07:05:54,9.67,2088463469235
935,East Kaylahaven,65,Urban,2018-01-17 10:15:36,40.82,6342488049671
936,East Kaylahaven,65,Urban,2018-04-09 16:57:04,10.03,8036811423686
937,East Kaylahaven,65,Urban,2018-02-11 00:24:18,43.19,8671036380224
938,East Kaylahaven,65,Urban,2018-04-06 16:17:11,35.79,8930600376156
939,East Kaylahaven,65,Urban,2018-01-29 07:28:20,41.62,7157222598785
940,East Kaylahaven,65,Urban,2018-02-28 16:46:23,33.72,1224917954969
941,East Kaylahaven,65,Urban,2018-03-17 23:54:01,8.62,1953430308989
942,East Kaylahaven,65,Urban,2018-01-29 13:01:07,9.81,2058424667529
943,East Kaylahaven,65,Urban,2018-03-23 10:48:34,4.64,1908039054942
944,East Kaylahaven,65,Urban,2018-01-04 23:57:27,24.37,5735199074888
945,East Kaylahaven,65,Urban,2018-03-27 00:44:29,25.29,4840735033487
946,East Kaylahaven,65,Urban,2018-01-07 20:29:02,5.56,4657638800265
947,East Kaylahaven,65,Urban,2018-03-21 22:54:03,9.42,1468264328626
948,East Kaylahaven,65,Urban,2018-02-23 00:41:22,15.94,1602386536198
949,East Kaylahaven,65,Urban,2018-02-10 12:42:09,6.69,6071841295515
950,East Kaylahaven,65,Urban,2018-01-21 16:07:14,36.89,2411253353023
951,East Kaylahaven,65,Urban,2018-04-17 00:28:25,41.19,632034433617
952,East Kaylahaven,65,Urban,2018-02-16 21:02:16,34.42,7999611361088
953,East Kaylahaven,65,Urban,2018-03-01 15:07:16,23.45,3219972039261
954,East Kaylahaven,65,Urban,2018-01-11 10:41:55,8.02,9778559091886
955,East Kaylahaven,65,Urban,2018-02-04 02:25:50,38.13,2889304581969
956,East Kaylahaven,65,Urban,2018-01-24 16:52:11,31.4,7430406748016
957,East Kaylahaven,65,Urban,2018-02-11 21:07:22,4.75,9782978467542
958,East Kaylahaven,65,Urban,2018-04-30 08:22:19,37.41,1759788940587
959,East Kaylahaven,65,Urban,2018-03-24 13:53:34,32.21,6710058446869
960,East Kaylahaven,65,Urban,2018-01-29 06:40:02,26.79,5038187912880
961,West Heidi,28,Urban,2018-03-14 23:46:50,24.4,4908573010166
962,West Heidi,28,Urban,2018-04-03 03:16:18,24.76,1820229390169
963,West Heidi,28,Urban,2018-03-30 10:46:05,22.41,1711351640331
964,West Heidi,28,Urban,2018-03-26 09:45:05,22.33,826311164930
965,West Heidi,28,Urban,2018-01-30 12:59:43,30.84,8936556138183
966,West Heidi,28,Urban,2018-03-19 03:15:53,5.65,2474790192418
967,West Heidi,28,Urban,2018-05-05 15:47:32,37.75,3646773323549
968,West Heidi,28,Urban,2018-02-05 19:24:40,24.32,426277253824
969,West Heidi,28,Urban,2018-03-11 16:10:27,43.45,4654877028801
970,West Heidi,28,Urban,2018-02-24 04:41:39,40.8,4274249900056
971,West Heidi,28,Urban,2018-03-30 02:27:21,11.15,2264871572013
972,West Heidi,28,Urban,2018-02-27 11:19:43,35.19,6998274661093
973,West Heidi,28,Urban,2018-03-02 09:13:23,23.55,6478066239773
974,West Heidi,28,Urban,2018-03-18 04:53:20,4.29,4315017466135
975,West Heidi,28,Urban,2018-02-06 00:47:29,40.55,6257937027554
976,West Heidi,28,Urban,2018-01-17 03:43:17,5.78,9107695766684
977,West Heidi,28,Urban,2018-04-06 08:54:09,25.06,8916009392669
978,West Heidi,28,Urban,2018-04-18 20:05:50,32.74,1746486459381
979,West Heidi,28,Urban,2018-04-17 00:03:53,8.91,7617129474198
980,West Heidi,28,Urban,2018-02-09 19:23:40,39.76,5522902563780
981,West Heidi,28,Urban,2018-04-06 21:40:42,23.41,9786796535049
982,West Heidi,28,Urban,2018-04-22 00:38:57,8.89,5408402630569
983,West Heidi,28,Urban,2018-02-19 21:08:49,7.64,8966126701769
984,West Heidi,28,Urban,2018-01-17 09:28:43,24.19,8798102589241
985,West Heidi,28,Urban,2018-01-01 05:23:21,10.75,6571513080673
986,West Heidi,28,Urban,2018-03-21 00:26:48,9.06,6618749143588
987,West Heidi,28,Urban,2018-01-29 08:17:02,38.68,4818935872915
988,West Heidi,28,Urban,2018-01-15 11:49:40,21.44,83498621902
989,Karenside,5,Urban,2018-01-25 15:35:18,14.52,2652359361585
990,Karenside,5,Urban,2018-04-02 19:22:47,41.93,4093612247143
991,Karenside,5,Urban,2018-04-19 10:17:18,36.01,1322743709668
992,Karenside,5,Urban,2018-04-14 05:11:17,13.13,3659608833762
993,Karenside,5,Urban,2018-01-22 13:11:13,24.72,5326728612017
994,Karenside,5,Urban,2018-03-18 12:48:08,36.96,7605140597934
995,Karenside,5,Urban,2018-03-09 03:50:21,40.86,1757540646784
996,Karenside,5,Urban,2018-01-27 08:52:04,7.65,473229767373
997,Karenside,5,Urban,2018-01-08 08:49:26,22.64,2411622219363
998,Karenside,5,Urban,2018-03-11 16:18:17,44.29,3269160721454
999,Karenside,5,Urban,2018-04-16 23:13:24,39.32,3155939101247
1000,Karenside,5,Urban,2018-03-14 17:07:27,16.31,8818349412178
1001,Karenside,5,Urban,2018-04-28 02:38:11,39.41,4711188257853
1002,Karenside,5,Urban,2018-05-03 15:31:44,32.68,9194164542801
1003,Karenside,5,Urban,2018-02-12 20:45:11,25.58,6569017784661
1004,Karenside,5,Urban,2018-04-04 14:32:35,42.27,6771503242603
1005,Karenside,5,Urban,2018-01-24 07:48:14,9.39,4829062946394
1006,Karenside,5,Urban,2018-02-24 05:39:00,27.64,8058212392569
1007,Karenside,5,Urban,2018-01-23 23:30:37,37.62,1952933579896
1008,Karenside,5,Urban,2018-04-19 08:42:07,26.45,9293756968552
1009,Karenside,5,Urban,2018-03-15 15:11:23,31.89,5438262479794
1010,Karenside,5,Urban,2018-01-25 03:33:23,19.6,4716956966395
1011,Karenside,5,Urban,2018-03-04 20:36:38,25.21,9107960049863
1012,Karenside,5,Urban,2018-01-12 01:28:33,37.73,1873045802736
1013,Karenside,5,Urban,2018-01-17 12:18:08,11.6,2896161328712
1014,Karenside,5,Urban,2018-03-21 23:26:36,26.69,7728915318388
1015,Karenside,5,Urban,2018-03-03 18:15:32,19.19,1723489219600
1016,Karenside,5,Urban,2018-02-19 20:56:59,17.41,1217247793421
1017,South Karenland,4,Urban,2018-01-08 03:28:48,35.09,7995623208694
1018,South Karenland,4,Urban,2018-02-12 06:52:03,36.01,4015929454731
1019,South Karenland,4,Urban,2018-05-08 02:31:25,41.33,5688921852912
1020,South Karenland,4,Urban,2018-03-03 14:48:30,37.3,4104001937078
1021,South Karenland,4,Urban,2018-04-22 21:37:41,22.86,6728151431002
1022,South Karenland,4,Urban,2018-02-14 14:00:56,39.53,2861641294573
1023,South Karenland,4,Urban,2018-02-12 03:42:21,5.78,8890444520323
1024,South Karenland,4,Urban,2018-03-26 06:12:20,35.5,1482388219714
1025,South Karenland,4,Urban,2018-04-25 14:44:55,24.86,1307706550174
1026,South Karenland,4,Urban,2018-03-24 23:37:10,41.44,604857308441
1027,South Karenland,4,Urban,2018-02-01 19:45:09,31.64,9377347717139
1028,South Karenland,4,Urban,2018-03-20 10:34:54,33.24,3097268591514
1029,South Karenland,4,Urban,2018-01-10 23:48:39,37.58,7165967611782
1030,South Karenland,4,Urban,2018-03-17 01:22:44,23.26,556550826022
1031,South Karenland,4,Urban,2018-03-19 14:50:21,23.07,5759339375338
1032,South Karenland,4,Urban,2018-01-31 15:50:00,36.28,9219993138886
1033,South Karenland,4,Urban,2018-01-25 08:14:54,31.02,500482494804
1034,South Karenland,4,Urban,2018-03-16 02:20:06,4.87,2387922433429
1035,South Karenland,4,Urban,2018-01-09 20:59:13,44.44,3179946450655
1036,South Karenland,4,Urban,2018-03-03 07:40:26,22.44,7458610805424
1037,South Karenland,4,Urban,2018-02-19 02:20:23,39.59,9834070706163
1038,South Karenland,4,Urban,2018-05-08 11:38:35,19.77,7837163332630
1039,South Karenland,4,Urban,2018-01-14 02:07:31,24.71,8612310537569
1040,South Karenland,4,Urban,2018-04-18 13:07:48,8.56,7557919821071
1041,South Karenland,4,Urban,2018-04-21 11:42:56,7.44,3546758082082
1042,South Karenland,4,Urban,2018-04-23 09:19:31,12.34,9185788818366
1043,South Karenland,4,Urban,2018-02-13 03:55:55,24.16,3274616265567
1044,South Karenland,4,Urban,2018-05-03 16:09:36,19.69,2542833874680
1045,South Karenland,4,Urban,2018-04-27 16:20:00,6.62,9440452913212
1046,South Karenland,4,Urban,2018-01-23 05:56:24,22.54,906736207129
1047,South Karenland,4,Urban,2018-03-22 04:17:20,15.54,1305521187209
1048,South Karenland,4,Urban,2018-03-30 01:56:29,20.21,2903443186097
1049,South Karenland,4,Urban,2018-02-02 14:50:52,10.54,4511035891557
1050,South Karenland,4,Urban,2018-01-03 06:18:54,39.16,5488595025427
1051,South Karenland,4,Urban,2018-02-26 13:01:09,38.05,445163644058
1052,South Karenland,4,Urban,2018-02-26 20:40:36,35.61,8413974071006
1053,South Karenland,4,Urban,2018-01-02 21:27:09,19.57,7272197128628
1054,South Karenland,4,Urban,2018-04-25 05:20:00,36.71,7085374615497
1055,West Gabriel,57,Urban,2018-04-29 01:22:02,36.7,4103498186235
1056,West Gabriel,57,Urban,2018-01-15 14:51:33,13.38,7560918647139
1057,West Gabriel,57,Urban,2018-04-21 04:50:53,4.96,2694140247746
1058,West Gabriel,57,Urban,2018-01-16 06:23:21,25.97,6590477525761
1059,West Gabriel,57,Urban,2018-05-01 02:18:03,27.45,2827457582877
1060,West Gabriel,57,Urban,2018-02-28 12:03:41,31.82,4153068746970
1061,West Gabriel,57,Urban,2018-03-09 04:39:40,14.41,8736179372694
1062,West Gabriel,57,Urban,2018-02-20 06:07:56,8.44,6912411809711
1063,West Gabriel,57,Urban,2018-03-17 04:22:57,15.95,9297065011626
1064,West Gabriel,57,Urban,2018-04-20 05:31:15,23.69,4906123013063
1065,West Gabriel,57,Urban,2018-04-27 00:34:07,37.74,7635908923026
1066,West Gabriel,57,Urban,2018-04-25 14:28:31,10.86,8501534816997
1067,West Gabriel,57,Urban,2018-01-30 15:37:59,25.64,3458714190369
1068,West Gabriel,57,Urban,2018-05-01 04:34:24,8.67,425757573667
1069,West Gabriel,57,Urban,2018-01-31 02:31:13,6.8,1042280944345
1070,West Gabriel,57,Urban,2018-04-08 21:34:32,13.31,8629908298269
1071,West Gabriel,57,Urban,2018-01-15 18:25:13,11.71,3842429247256
1072,West Gabriel,57,Urban,2018-01-12 16:34:29,31.98,2986879445341
1073,West Gabriel,57,Urban,2018-01-23 05:22:29,40.17,9157930188085
1074,West Gabriel,57,Urban,2018-02-17 07:39:53,17.03,4385812494114
1075,West Gabriel,57,Urban,2018-01-28 22:22:55,5.58,8437986648490
1076,West Gabriel,57,Urban,2018-02-20 09:30:53,28.13,7467212471692
1077,West Gabriel,57,Urban,2018-05-05 01:24:06,27.57,4428773411209
1078,North Markport,22,Urban,2018-02-18 08:17:35,38.09,925012921771
1079,North Markport,22,Urban,2018-04-26 04:45:54,44.37,1628416621603
1080,North Markport,22,Urban,2018-03-31 13:58:15,29.41,3093467204446
1081,North Markport,22,Urban,2018-01-21 11:49:50,27.68,4556759119631
1082,North Markport,22,Urban,2018-04-13 07:37:48,20.09,4311213165551
1083,North Markport,22,Urban,2018-04-28 04:34:56,40.46,2567890241480
1084,North Markport,22,Urban,2018-04-10 22:15:25,38.02,8834525256657
1085,North Markport,22,Urban,2018-02-08 22:01:28,34.69,2742194758388
1086,North Markport,22,Urban,2018-02-22 15:00:37,16.46,2798292218088
1087,North Markport,22,Urban,2018-04-09 14:55:36,20.23,2580600321555
1088,North Markport,22,Urban,2018-04-29 11:39:07,19.8,1839021476247
1089,North Markport,22,Urban,2018-04-06 02:16:42,18.15,7268609489111
1090,North Markport,22,Urban,2018-05-04 15:30:04,28.93,1471664210200
1091,North Markport,22,Urban,2018-01-17 11:37:05,8.68,930356390428
1092,Raymondhaven,11,Urban,2018-03-12 06:59:59,16.98,6447701812060
1093,Raymondhaven,11,Urban,2018-05-06 23:22:49,25.76,8721024233275
1094,Raymondhaven,11,Urban,2018-02-08 23:57:16,5.7,3930029851451
1095,Raymondhaven,11,Urban,2018-02-01 05:51:10,13.86,8721051413299
1096,Raymondhaven,11,Urban,2018-02-23 11:13:25,4.24,294151163985
1097,Raymondhaven,11,Urban,2018-02-22 23:54:55,7.64,7311722757336
1098,Raymondhaven,11,Urban,2018-03-07 20:59:06,17.66,9257559713061
1099,Raymondhaven,11,Urban,2018-02-17 02:06:40,39.7,3251742665126
1100,Raymondhaven,11,Urban,2018-01-06 20:15:24,21.19,9473615555967
1101,Raymondhaven,11,Urban,2018-02-16 04:31:29,24.31,8960623511494
1102,Raymondhaven,11,Urban,2018-03-31 17:01:37,36.29,8959236448389
1103,Raymondhaven,11,Urban,2018-01-27 15:52:21,41.76,7325938233362
1104,Raymondhaven,11,Urban,2018-03-02 04:56:41,5.19,4175054279743
1105,Raymondhaven,11,Urban,2018-01-25 06:48:15,14.65,3912461075756
1106,Raymondhaven,11,Urban,2018-02-28 16:10:35,11.26,3122705988715
1107,Raymondhaven,11,Urban,2018-01-13 01:03:38,17.33,2830434127398
1108,Raymondhaven,11,Urban,2018-04-15 12:15:39,6.74,6814069660716
1109,Raymondhaven,11,Urban,2018-04-06 13:52:23,30.36,8733066774197
1110,Raymondhaven,11,Urban,2018-05-08 04:39:49,18.45,1811574736337
1111,Raymondhaven,11,Urban,2018-04-30 19:54:09,29.84,7628275458574
1112,Raymondhaven,11,Urban,2018-04-04 06:46:57,41.45,2893202480774
1113,Raymondhaven,11,Urban,2018-02-28 05:23:49,21.78,1853831474811
1114,Raymondhaven,11,Urban,2018-03-31 14:58:15,7.67,3677670833473
1115,Raymondhaven,11,Urban,2018-02-07 16:19:04,38.67,8352957849877
